phase,dayno,mood_relaxed,mood_down,mood_irritat,mood_satisfi,mood_lonely,mood_anxious,mood_enthus,mood_suspic,mood_cheerf,mood_guilty,mood_doubt,mood_strong,pat_restl,pat_agitate,pat_worry,pat_concent,se_selflike,se_ashamed,se_selfdoub
4,9,4,0,5,5,0,0,5,1,3,0,2,4,4,4,1,4,5,1,2
4,9,4,0,1,5,0,0,4,1,5,0,1,4,2,1,1,4,5,1,1
4,10,4,0,2,5,0,0,4,1,5,0,2,5,1,2,1,5,5,1,1
4,10,4,0,2,4,0,0,3,1,4,0,2,3,2,2,1,4,5,1,2
4,10,5,0,2,5,0,0,5,1,5,0,2,4,2,2,1,5,5,1,2
4,10,4,0,2,5,0,0,4,1,5,0,2,4,2,1,1,5,5,1,2
4,10,4,0,2,5,0,0,4,1,5,0,3,4,2,2,1,4,5,1,2
4,10,5,0,1,5,0,0,5,1,5,0,1,6,1,1,1,5,5,1,1
4,10,3,0,4,3,0,0,3,1,3,0,3,3,3,3,1,4,5,1,3
4,10,4,0,5,4,0,0,4,2,4,0,2,4,3,3,1,5,5,1,1
4,11,5,0,2,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
4,11,3,0,3,3,0,0,3,1,3,0,3,3,3,3,1,4,4,1,3
4,11,5,0,2,5,0,0,5,1,5,0,3,4,3,2,2,5,5,1,3
4,11,3,0,5,4,0,0,4,1,3,0,1,3,4,4,1,4,4,1,3
4,11,4,0,3,4,0,0,3,2,3,0,1,4,4,3,2,4,5,1,3
4,11,5,0,1,5,0,0,5,1,5,0,1,5,2,1,1,5,5,1,1
4,12,3,3,3,2,2,0,2,3,1,1,3,2,4,3,5,4,4,3,3
4,12,4,0,2,4,0,0,3,1,4,0,2,4,2,2,2,5,5,1,2
4,12,4,1,2,4,0,0,3,2,4,0,3,4,3,2,2,5,5,1,2
4,12,3,1,2,3,0,0,4,2,3,0,3,3,3,3,2,4,5,2,3
4,12,4,0,2,4,0,0,4,1,4,0,2,4,2,2,1,5,5,1,2
4,12,5,0,2,5,0,0,5,1,5,0,1,5,1,1,1,5,1,1,1
4,13,3,2,2,2,1,0,3,2,3,1,4,3,2,3,5,3,3,3,3
4,13,5,1,1,5,0,0,5,1,5,0,2,5,2,1,1,5,5,1,2
4,13,3,0,5,3,0,0,3,2,4,0,2,4,3,4,1,3,5,1,3
4,13,2,1,6,2,0,0,2,2,3,0,2,3,4,5,2,4,3,1,4
4,13,3,1,6,2,0,0,2,1,3,1,2,2,5,5,2,4,4,2,4
4,13,4,0,2,4,0,0,4,1,4,0,2,4,2,2,2,4,5,1,2
4,14,3,1,4,3,0,0,3,2,4,0,2,3,3,4,2,4,4,2,3
4,14,4,0,1,4,0,0,3,2,4,0,2,4,2,2,2,4,4,1,3
4,14,4,0,2,5,0,0,5,2,5,0,1,4,2,1,1,5,5,1,2
4,14,4,1,2,4,0,0,4,1,4,1,2,4,2,2,2,4,5,2,2
4,14,5,0,1,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
4,14,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
4,14,5,0,2,5,0,0,4,1,5,0,2,4,1,2,1,5,5,1,2
4,14,5,0,3,4,0,0,4,2,4,0,2,4,2,2,1,5,5,1,2
5,15,4,0,2,5,0,0,4,1,5,0,3,4,2,2,1,4,5,1,2
5,15,4,0,3,5,0,0,4,2,5,0,3,4,2,2,1,5,5,1,2
5,15,4,0,2,4,0,0,4,2,4,0,3,4,3,3,1,5,5,1,3
5,15,4,0,2,3,0,0,4,2,4,0,3,4,3,3,1,4,5,1,3
5,16,4,0,2,5,0,0,4,1,4,0,2,4,1,1,1,3,5,1,1
5,16,5,1,1,5,0,0,4,1,5,1,2,4,2,2,2,5,5,1,2
5,16,3,1,4,3,0,0,3,3,3,0,3,3,4,5,3,4,4,2,3
5,16,4,0,3,3,0,0,3,2,4,0,2,4,4,4,2,4,5,1,3
5,16,3,0,2,4,0,0,3,1,4,0,2,3,3,3,2,4,5,1,3
5,16,5,0,1,5,0,0,5,1,5,0,2,4,2,2,1,5,5,1,2
5,16,4,0,2,5,0,0,3,1,5,0,2,4,2,2,1,5,5,1,1
5,17,4,0,1,4,0,0,4,4,4,0,2,4,2,2,1,5,4,1,2
5,17,4,0,4,4,0,0,3,2,4,0,2,4,3,3,1,4,5,1,2
5,17,3,0,5,4,0,0,3,2,4,0,1,3,3,3,1,5,5,1,3
5,17,5,-1,2,5,0,0,5,1,5,0,2,5,2,2,1,5,5,1,1
5,17,4,0,3,5,0,0,4,1,5,0,3,4,3,2,1,4,5,1,1
5,17,4,0,3,5,0,0,4,1,4,0,2,4,3,2,1,5,5,1,2
5,18,4,1,3,3,0,0,3,2,4,0,3,4,3,3,1,4,4,1,2
5,18,4,0,4,4,0,0,4,2,4,0,2,4,3,3,1,5,5,1,2
5,18,3,0,5,3,0,0,3,2,3,0,2,3,4,4,1,4,4,1,3
5,18,2,1,6,2,0,0,2,2,2,1,2,3,5,6,2,4,3,2,4
5,18,3,1,5,3,0,0,3,2,3,0,2,3,5,5,2,4,4,2,2
5,18,3,1,5,3,1,0,3,2,3,1,2,3,5,5,2,4,4,2,4
5,18,2,3,6,1,2,0,1,5,2,2,2,3,5,5,6,3,3,4,4
5,18,4,0,2,4,0,0,4,2,4,0,2,4,2,3,2,5,5,1,2
5,18,4,2,2,3,1,0,3,2,3,1,3,3,3,3,4,4,4,2,3
5,19,4,2,1,3,1,0,3,3,2,1,3,3,2,4,5,3,3,4,4
5,19,4,1,2,4,1,0,3,2,4,1,3,4,2,2,3,4,5,1,3
5,19,4,0,3,4,0,0,4,2,4,0,2,4,3,3,1,4,5,1,2
5,19,5,0,1,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,19,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,19,5,0,2,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,20,5,0,1,4,0,0,4,1,5,0,3,4,1,1,1,3,5,1,2
5,20,5,1,2,4,0,0,4,2,4,0,3,4,2,2,2,4,5,2,2
5,20,3,0,5,3,0,0,3,2,4,0,1,4,3,3,1,4,4,1,2
5,20,4,0,5,4,0,0,3,2,4,0,1,4,3,3,1,4,5,1,3
5,20,4,0,2,3,0,0,3,1,3,0,2,4,4,3,1,4,4,1,3
5,21,4,1,2,4,0,0,4,1,4,0,2,4,2,2,1,4,4,1,3
5,21,3,1,5,3,0,0,3,2,3,1,2,3,3,3,2,3,4,2,3
5,21,3,1,4,3,0,0,3,2,3,1,3,3,4,4,2,4,3,2,3
5,21,5,0,1,5,0,0,4,1,5,0,2,4,2,2,1,5,5,1,2
5,21,4,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,21,5,0,1,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,22,4,2,1,3,1,0,3,3,3,1,3,3,1,3,4,3,4,3,4
5,22,4,1,2,4,0,0,4,2,4,0,3,4,3,2,2,5,4,1,3
5,22,4,0,4,4,0,0,3,2,4,0,2,4,3,3,1,4,5,1,2
5,22,4,0,2,4,0,0,5,1,4,0,2,4,2,3,1,5,5,1,2
5,22,4,0,2,5,0,0,4,1,4,0,2,4,3,2,1,5,5,1,1
5,22,5,0,1,5,0,0,4,1,5,0,2,5,2,2,1,5,5,1,2
5,22,4,0,3,5,0,0,4,1,5,0,1,5,3,3,1,5,5,1,2
5,23,4,0,2,4,0,0,4,1,4,0,3,4,2,3,1,5,5,1,2
5,23,5,0,2,5,0,0,4,2,4,0,3,5,3,2,1,4,5,1,2
5,23,4,0,2,5,0,0,4,2,5,0,3,4,3,2,1,5,5,1,2
5,23,4,0,4,3,0,0,3,3,4,0,3,4,3,4,1,5,5,2,3
5,23,4,1,3,3,0,0,3,2,4,0,3,3,3,3,1,3,4,1,3
5,24,4,1,2,4,0,0,4,2,4,0,3,3,3,2,1,4,5,1,2
5,24,4,0,5,5,0,0,4,2,4,0,1,4,3,4,1,5,5,1,2
5,24,4,0,3,4,0,0,3,2,4,0,2,4,3,3,1,4,5,1,3
5,24,3,0,4,3,0,0,3,2,4,1,3,4,3,4,1,4,4,1,3
5,24,4,0,3,4,0,0,3,2,4,0,1,4,3,3,1,5,5,1,2
5,24,4,0,2,4,0,0,4,1,4,0,2,4,2,3,1,5,5,5,1
5,24,5,0,1,5,0,0,4,1,5,0,2,5,2,2,1,5,5,1,1
5,25,4,1,3,3,0,0,3,2,3,0,3,3,3,3,1,4,4,1,3
5,25,3,1,5,3,0,0,3,2,4,0,3,3,4,4,1,4,4,1,3
5,25,4,1,3,3,0,0,3,2,4,1,2,4,3,3,1,4,4,2,3
5,25,4,1,2,3,1,0,3,1,3,0,3,3,2,2,2,4,4,1,3
5,25,4,1,2,5,0,0,4,2,3,0,3,4,3,3,2,4,5,1,3
5,26,4,0,1,3,0,0,3,2,3,0,3,3,1,2,1,2,3,1,3
5,26,3,3,2,2,1,0,2,3,2,1,3,2,3,3,5,4,4,4,5
5,26,3,3,2,2,2,0,2,3,2,1,3,2,3,3,5,4,4,3,5
5,26,4,1,2,4,1,0,3,3,3,1,2,4,2,2,2,5,4,2,3
5,26,4,0,2,5,0,0,4,2,4,0,1,4,2,2,1,5,5,1,2
5,26,5,0,2,5,0,0,4,1,5,0,1,4,1,1,1,5,5,1,1
5,27,3,2,2,3,1,0,2,3,2,1,3,3,3,2,5,3,4,3,4
5,27,3,2,3,3,1,0,2,3,3,1,3,3,2,3,4,3,4,2,3
5,27,4,2,2,2,1,0,2,3,2,1,3,3,2,3,5,4,4,3,4
5,27,4,0,2,4,0,0,4,2,4,1,3,4,2,2,2,5,5,1,2
5,27,4,0,2,5,0,0,3,2,4,0,3,3,2,2,1,5,5,1,3
5,27,4,0,2,4,0,0,4,1,3,0,3,4,2,2,1,4,4,1,3
5,27,4,0,2,5,0,0,4,1,5,0,2,5,2,1,1,5,5,1,1
5,28,3,3,2,2,1,0,2,4,3,2,3,3,4,3,6,4,3,3,4
5,28,4,0,4,4,0,0,3,1,4,0,1,4,2,3,1,5,5,1,2
5,28,4,0,2,3,0,0,3,2,4,0,3,3,3,2,1,4,4,1,3
5,28,3,0,5,4,0,0,4,2,4,0,2,4,4,3,1,5,5,1,3
5,28,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,28,4,0,5,4,0,0,4,1,5,0,1,5,2,3,1,5,5,1,1
5,28,5,0,4,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,29,5,-1,1,5,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,29,4,-1,2,5,-1,-1,5,1,5,-1,1,5,1,2,1,5,5,1,1
5,29,4,0,2,5,0,0,4,1,5,0,1,5,2,3,1,5,5,1,2
5,29,4,0,4,5,0,0,5,1,5,0,1,5,3,3,1,5,5,1,2
5,29,5,0,5,4,0,0,5,1,5,0,1,5,3,3,1,5,5,1,2
5,29,4,0,2,5,0,0,5,1,5,0,2,4,2,2,1,4,5,1,2
5,29,4,0,3,4,0,0,4,1,5,0,1,4,3,3,1,5,5,1,2
5,30,4,0,1,5,0,0,4,1,4,0,1,4,1,2,1,4,5,1,1
5,30,4,0,2,4,0,0,4,1,5,0,1,5,2,2,1,5,5,1,2
5,30,4,0,3,5,0,0,5,1,5,0,1,5,2,3,1,5,5,1,1
5,30,4,0,4,3,0,0,3,2,4,0,1,3,2,3,1,4,4,1,2
5,30,2,0,5,3,0,0,3,2,3,0,3,3,3,3,1,3,4,1,2
5,31,4,1,3,4,0,0,3,1,4,0,3,4,2,3,2,5,5,1,2
5,31,4,0,4,5,0,0,5,1,4,0,1,5,3,3,1,5,5,1,1
5,31,5,0,1,6,0,0,5,1,5,0,1,6,1,1,1,5,5,1,1
5,31,4,0,2,5,0,0,4,1,5,0,1,5,2,2,1,5,5,1,1
5,31,5,0,1,6,-1,-1,5,1,5,-1,1,5,1,1,1,5,6,1,1
5,32,5,0,3,5,0,0,6,1,5,0,1,5,2,2,1,6,5,1,1
5,32,4,0,3,5,0,0,5,2,5,0,1,5,2,3,1,5,5,1,1
5,32,4,0,3,3,0,0,3,1,4,0,1,4,3,3,2,5,5,1,2
5,32,3,0,4,5,0,0,4,2,4,0,1,4,3,4,1,5,5,1,1
5,32,4,1,4,4,0,0,3,2,4,1,1,5,4,4,2,4,5,1,2
5,32,4,1,3,4,0,0,4,2,4,0,2,4,2,3,2,4,5,1,2
5,33,4,1,2,3,0,-1,3,2,4,0,2,4,2,3,2,3,5,2,2
5,33,3,2,4,3,1,0,3,3,2,1,3,3,3,4,4,3,3,3,4
5,33,4,1,3,3,0,0,3,2,4,0,3,4,3,3,2,4,4,1,2
5,33,3,1,5,3,1,0,3,2,4,0,3,3,3,4,2,4,4,2,3
5,33,3,3,3,2,2,0,3,3,3,1,3,3,4,4,5,4,3,4,4
5,33,4,0,2,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,34,4,1,1,4,0,0,4,1,4,0,2,4,2,2,2,4,4,1,2
5,34,4,1,2,4,0,0,4,1,3,0,2,4,2,2,2,4,4,1,2
5,35,3,1,4,3,1,0,3,2,3,1,3,3,3,3,2,4,3,2,3
5,35,2,1,6,2,0,0,3,3,3,1,3,3,4,5,2,3,3,2,4
5,35,3,2,3,2,1,0,3,3,3,1,3,3,3,3,4,3,4,NA,NA
5,35,4,2,3,2,1,0,3,3,2,1,3,2,3,4,3,4,4,2,4
5,35,4,0,2,4,0,0,3,1,3,0,3,3,2,3,1,4,5,1,2
5,35,4,0,2,4,0,0,3,1,4,0,2,3,2,2,1,4,4,1,2
5,36,5,0,2,5,0,0,5,1,4,0,2,5,2,1,1,5,5,1,1
5,36,5,-1,1,5,-1,-1,5,1,5,-1,1,5,2,1,1,5,5,1,1
5,36,5,-1,2,5,-1,-1,5,1,5,-1,1,5,2,1,1,5,5,1,1
5,36,5,-1,1,5,-1,-1,5,1,5,-1,1,5,2,1,1,5,5,1,1
5,37,5,0,1,5,0,0,4,1,5,0,1,4,1,1,1,3,5,1,1
5,37,3,1,3,3,0,0,3,2,3,0,3,3,3,3,2,4,3,2,3
5,37,4,1,3,3,0,0,3,1,3,0,3,3,2,2,2,4,5,2,3
5,37,4,0,2,5,0,0,3,2,4,0,2,3,2,3,1,5,5,1,3
5,37,5,0,2,5,0,0,5,1,5,0,1,4,2,1,1,5,5,1,1
5,37,4,0,2,4,0,0,4,1,4,0,1,4,2,2,1,5,5,1,2
5,38,5,0,2,5,0,0,4,1,5,0,2,4,2,2,1,5,5,1,1
5,38,4,0,2,5,0,0,4,1,5,0,1,4,2,2,1,5,5,1,2
5,38,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,39,4,3,1,1,1,0,2,3,2,1,3,2,2,2,5,4,4,4,5
5,39,4,2,3,3,1,0,3,3,3,1,3,3,2,2,4,4,4,3,4
5,39,4,1,2,4,0,0,3,2,4,0,3,3,2,2,2,4,4,2,3
5,39,4,1,2,3,0,0,3,2,3,0,2,3,3,3,3,4,4,2,3
5,40,5,0,2,5,0,0,4,1,5,0,1,5,2,2,2,5,5,1,1
5,40,5,0,1,5,-1,0,4,1,5,0,1,4,1,1,1,5,5,1,1
5,41,5,0,2,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,41,5,0,1,6,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,41,5,-1,1,6,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,41,4,0,3,5,0,0,5,2,5,0,1,5,2,2,1,5,5,1,1
5,41,4,0,3,4,0,0,3,2,4,0,1,4,2,2,1,5,5,1,1
5,42,5,-1,1,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,2
5,42,5,0,1,6,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,42,5,0,1,5,0,0,4,1,5,0,1,4,1,1,1,4,5,1,1
5,42,5,0,2,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,42,4,0,5,4,0,0,4,2,4,0,1,4,4,4,1,5,5,1,1
5,42,4,0,2,4,0,0,4,1,4,0,2,4,2,2,1,3,4,1,2
5,43,4,1,2,4,0,0,3,2,3,0,2,3,2,3,2,4,4,1,2
5,43,4,1,1,3,0,0,4,1,3,0,2,4,1,2,2,4,5,1,2
5,43,4,0,3,5,0,0,4,2,4,0,1,4,2,2,1,5,5,1,1
5,43,4,0,4,5,0,0,4,1,4,0,1,4,2,3,1,5,5,1,2
5,43,4,0,4,5,0,0,4,1,4,0,1,4,2,2,1,4,5,1,2
5,43,4,0,4,3,0,0,3,1,4,0,2,3,2,2,1,3,4,1,2
5,43,4,0,2,5,0,0,4,1,5,0,1,5,2,2,1,4,5,1,1
5,44,5,0,1,5,0,0,4,1,4,0,1,5,1,1,1,4,5,1,1
5,44,4,0,2,5,0,0,4,1,5,0,1,5,2,2,1,5,5,1,1
5,44,5,-1,1,6,-1,-1,5,1,5,-1,2,5,2,1,1,5,5,1,1
5,44,5,0,3,5,0,0,4,1,5,0,1,5,2,2,1,5,5,1,1
5,44,5,0,2,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,45,4,2,2,3,1,0,3,3,3,1,2,4,2,2,5,4,4,3,3
5,45,4,0,2,4,0,0,4,2,4,0,2,3,2,2,2,5,5,2,2
5,45,5,0,2,5,0,0,4,2,4,0,2,4,2,2,2,5,5,1,2
5,45,3,0,4,5,0,0,5,2,5,0,1,4,2,3,1,5,5,1,2
5,45,3,0,4,6,0,0,4,1,5,0,1,5,3,3,1,5,5,1,2
5,45,4,0,3,4,0,0,4,1,4,0,2,4,3,3,2,4,4,2,2
5,45,5,0,2,5,0,0,4,1,5,0,1,4,2,2,1,5,5,1,1
5,45,4,1,2,4,1,0,3,2,3,1,3,4,2,2,2,3,4,2,2
5,45,4,0,2,5,0,0,4,1,3,0,2,3,3,2,1,5,5,1,2
5,45,3,0,5,3,0,0,3,1,4,0,2,3,3,3,1,4,5,1,3
5,46,4,2,2,3,1,0,3,3,3,1,2,3,3,2,4,4,3,2,3
5,46,4,1,2,4,0,0,3,2,4,0,2,4,3,2,2,5,5,1,2
5,46,5,0,1,5,0,0,6,1,5,0,1,5,1,1,1,5,5,1,1
5,46,4,0,3,3,0,0,4,2,4,0,1,4,3,3,2,4,5,1,3
5,46,4,0,3,5,0,0,5,1,4,0,1,4,3,3,1,4,5,1,1
5,46,5,-1,1,5,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,47,4,2,3,3,1,0,3,3,3,1,2,3,3,3,4,3,4,2,4
5,47,4,2,2,3,2,1,3,2,3,0,2,3,2,2,5,5,5,1,3
5,47,3,3,3,3,1,0,3,3,3,0,3,3,3,4,5,4,4,3,4
5,47,4,1,2,4,0,0,3,1,4,0,2,4,2,2,2,4,4,1,2
5,47,4,1,2,3,1,0,2,2,3,1,3,3,2,2,4,5,4,2,3
5,47,4,1,2,4,0,0,3,1,3,0,2,4,1,2,2,5,5,2,2
5,47,5,0,1,4,0,0,4,1,4,0,2,4,1,1,1,4,5,1,1
5,47,4,0,3,5,0,0,5,2,4,0,1,4,2,3,1,5,5,1,2
5,47,5,0,2,5,0,0,4,1,5,0,1,4,2,3,1,5,5,1,1
5,48,5,1,2,5,0,0,4,2,4,0,2,4,2,2,2,4,5,1,2
5,48,5,0,2,5,0,0,4,2,5,0,2,4,2,1,2,5,5,1,2
5,48,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,48,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,48,4,0,2,5,0,0,4,1,5,0,1,4,1,1,1,5,5,1,1
5,48,4,0,4,5,0,0,4,1,4,0,1,4,2,3,1,5,5,1,1
5,48,5,-1,1,6,-1,-1,5,1,5,-1,1,5,2,1,1,6,6,1,1
5,48,4,0,2,4,0,0,4,1,4,0,2,4,2,2,1,4,5,2,2
5,49,4,0,2,4,0,0,3,1,4,0,2,4,2,2,1,5,5,1,1
5,49,4,0,3,4,0,0,4,1,4,0,1,5,3,3,2,5,4,1,2
5,49,4,0,5,4,0,0,3,1,4,0,2,3,3,4,1,4,4,1,3
5,49,5,0,2,5,0,0,5,1,5,0,1,4,2,2,1,5,5,1,1
5,49,4,0,4,3,0,0,3,1,3,0,1,4,3,4,1,4,5,1,2
5,49,4,0,1,4,0,0,4,1,4,0,1,4,2,1,1,5,5,1,1
5,49,5,0,2,5,0,0,4,1,4,0,2,4,1,2,1,5,5,1,1
5,49,4,0,2,4,0,0,4,1,4,0,3,4,2,2,1,5,4,1,2
5,50,5,0,2,5,0,0,4,1,4,0,2,5,1,2,1,5,5,1,1
5,50,4,0,4,5,0,0,5,1,5,0,1,5,2,3,1,5,5,1,2
5,50,5,-1,2,5,-1,-1,5,1,5,-1,1,5,2,2,1,5,5,1,1
5,50,4,-1,4,5,-1,-1,5,1,5,-1,1,5,2,2,1,5,5,1,1
5,50,5,0,2,5,0,0,4,1,5,0,2,5,2,2,1,5,5,1,1
5,50,4,0,1,5,0,0,4,1,5,0,1,5,3,2,1,5,5,1,1
5,50,5,0,2,5,0,0,5,1,5,0,1,4,2,2,1,5,5,1,1
5,51,5,0,1,5,0,0,5,1,5,0,2,5,2,1,1,5,5,1,1
5,51,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,51,5,0,2,5,0,0,5,1,5,0,1,5,2,1,1,5,5,1,1
5,51,4,0,2,5,0,0,4,1,5,0,2,5,3,3,1,5,5,1,2
5,51,5,0,3,4,0,0,4,1,5,0,2,5,2,2,1,5,5,1,1
5,51,5,0,2,6,0,0,5,1,5,0,1,5,1,2,1,5,5,1,1
5,52,5,0,1,5,0,0,4,1,5,0,2,5,3,1,1,5,5,1,1
5,52,5,0,2,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,53,4,0,2,4,0,0,4,1,4,0,2,4,2,2,1,4,4,1,2
5,53,3,0,4,3,0,0,3,2,4,0,2,4,3,3,1,4,4,1,3
5,53,4,0,2,5,0,0,4,1,4,0,2,4,4,2,1,5,5,1,2
5,53,5,-1,1,5,-1,-1,6,1,6,-1,1,5,1,1,1,5,5,1,1
5,53,4,0,1,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,53,5,-1,1,6,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,53,5,-1,1,5,-1,-1,5,1,5,-1,1,5,1,1,1,5,5,1,1
5,54,4,0,2,3,0,0,3,1,4,0,1,4,1,2,1,4,5,1,1
5,54,5,0,1,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,54,4,0,1,3,0,0,3,2,4,0,2,4,2,1,1,3,4,1,2
5,54,3,1,2,3,1,0,3,2,3,0,3,3,2,3,2,3,4,2,3
5,54,4,1,1,3,0,0,3,2,3,0,3,3,2,2,2,4,4,1,3
5,55,3,3,1,1,2,0,1,3,2,1,3,2,2,2,5,3,3,3,4
5,55,4,2,1,3,1,0,3,2,3,1,3,4,2,2,3,3,4,3,3
5,55,4,1,2,3,1,0,3,2,3,1,4,2,2,2,3,3,4,2,3
5,55,4,0,1,5,0,0,4,1,4,0,2,4,1,2,1,5,5,1,2
5,55,4,0,2,5,0,0,4,1,4,0,1,5,2,2,1,5,5,1,1
5,55,5,0,1,4,0,0,4,1,4,0,1,4,2,2,1,5,5,1,2
5,55,4,0,2,4,0,0,4,2,3,0,1,3,2,2,2,4,5,2,2
5,55,4,1,1,4,0,0,4,1,4,0,2,4,2,2,2,4,4,2,2
5,56,4,1,2,3,0,0,3,1,3,0,2,3,2,3,2,3,4,1,2
5,56,3,3,2,1,3,0,1,3,2,2,3,2,2,3,6,3,3,4,4
5,56,3,2,3,3,0,0,3,1,3,1,2,3,2,3,4,4,4,2,3
5,56,4,1,2,5,0,0,4,1,3,1,2,3,3,2,2,4,4,2,3
5,56,5,0,2,4,0,0,4,1,4,0,1,4,2,1,1,4,5,1,2
5,56,4,0,3,4,0,0,3,1,5,0,2,4,2,2,1,5,5,1,1
5,56,5,1,1,4,0,0,4,1,4,0,1,4,1,1,2,5,5,1,2
5,56,5,0,2,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,56,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,57,4,2,2,3,0,0,3,3,3,0,3,3,2,2,3,3,3,3,3
5,57,4,0,1,5,0,0,5,1,5,0,1,4,2,2,1,5,5,1,1
5,57,3,1,2,3,1,0,3,1,3,1,3,3,2,2,2,3,4,3,3
5,57,7,2,2,3,1,0,3,1,3,1,3,3,2,2,2,4,4,3,3
5,57,4,0,2,4,0,0,4,1,4,0,2,4,2,2,1,5,5,1,2
5,57,4,1,2,4,0,0,4,1,4,0,1,4,2,2,1,5,4,1,2
5,57,4,0,3,4,0,0,4,1,5,0,1,4,2,2,1,5,5,1,1
5,57,4,1,4,3,0,0,3,2,3,0,1,3,2,4,1,3,4,2,3
5,58,4,0,2,3,0,0,3,1,3,1,2,3,1,2,2,3,4,2,2
5,58,4,3,2,3,1,0,3,2,2,2,3,3,3,3,4,4,4,3,4
5,58,4,1,2,4,0,0,4,1,4,0,2,4,1,2,2,5,5,1,2
5,58,5,1,2,4,0,0,4,1,4,0,1,4,2,2,1,5,5,1,1
5,58,5,0,1,4,0,0,4,1,4,0,1,4,1,2,2,5,5,1,1
5,58,5,0,2,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,58,4,0,2,4,0,0,4,1,4,0,2,5,2,2,1,5,5,1,2
5,58,5,0,1,5,0,0,5,1,5,0,1,5,2,2,1,5,5,1,1
5,58,4,0,1,4,0,0,4,1,4,0,2,4,2,2,1,4,4,1,2
5,59,3,2,2,3,1,0,3,3,3,1,3,3,2,2,3,3,3,2,3
5,59,3,2,5,3,1,0,3,3,3,1,3,3,4,3,5,4,3,4,4
5,59,4,0,3,4,0,0,3,2,4,0,1,4,3,3,2,5,5,2,2
5,59,5,0,3,4,0,0,5,1,5,0,1,5,1,3,2,5,5,1,1
5,59,4,0,2,4,0,0,3,1,4,0,3,4,2,2,1,5,5,1,2
5,59,5,0,2,4,0,0,4,1,4,0,2,4,1,2,1,5,5,1,1
5,59,4,0,4,5,0,0,3,2,3,0,3,3,3,3,2,4,4,2,2
5,59,4,0,2,4,0,0,3,1,4,0,2,4,2,2,1,4,5,1,2
5,59,4,2,5,3,1,0,3,3,3,0,3,3,4,4,4,4,3,4,5
5,59,4,1,2,4,0,0,4,1,4,0,2,4,2,2,2,5,5,2,2
5,60,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,60,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,60,6,-1,1,6,-1,-1,6,1,6,-1,1,6,1,1,1,5,6,1,1
5,60,5,0,1,5,0,0,5,1,5,0,1,5,1,1,1,5,5,1,1
5,60,5,0,2,5,0,0,4,1,5,0,1,5,1,1,1,5,5,1,1
5,60,5,0,2,5,0,0,4,1,5,0,1,5,1,1,2,5,5,1,1
5,60,5,0,1,5,0,0,4,1,5,0,1,5,2,1,1,5,5,1,1
5,61,4,0,2,4,0,0,3,1,3,0,1,4,2,3,1,4,4,1,1
5,61,4,1,3,4,0,0,4,1,4,0,1,4,2,2,2,5,5,1,2
5,61,3,0,3,4,0,0,4,2,3,0,2,4,2,3,2,5,5,1,1
5,61,4,0,3,3,0,0,3,1,4,0,2,4,2,2,1,3,5,1,2
5,61,5,0,1,5,0,0,4,1,4,0,1,5,2,1,1,5,5,1,1
5,61,5,0,2,4,0,0,4,2,4,0,1,5,2,2,1,5,5,1,1
5,61,5,0,2,5,0,0,4,2,4,0,2,4,1,2,1,5,5,1,1
